theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note,source,notes
mega_hot_free_market_extension,all_a_free,000552,甘肃能化,free all-A stock list; theme inferred from public name keywords,130,0.007692307692307693,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000553,安道麦A,free all-A stock list; theme inferred from public name keywords,131,0.007633587786259542,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000554,泰山石油,free all-A stock list; theme inferred from public name keywords,132,0.007575757575757576,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000555,神州信息,free all-A stock list; theme inferred from public name keywords,133,0.007518796992481203,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000557,西部创业,free all-A stock list; theme inferred from public name keywords,134,0.007462686567164179,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000558,天府文旅,free all-A stock list; theme inferred from public name keywords,135,0.007407407407407408,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000559,万向钱潮,free all-A stock list; theme inferred from public name keywords,136,0.007352941176470588,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000560,我爱我家,free all-A stock list; theme inferred from public name keywords,137,0.0072992700729927005,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
consumer_electronics_pcb,all_a_free,000561,烽火电子,free all-A stock list; theme inferred from public name keywords,138,0.007246376811594203,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000563,陕国投Ａ,free all-A stock list; theme inferred from public name keywords,139,0.007194244604316547,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000564,供销大集,free all-A stock list; theme inferred from public name keywords,140,0.007142857142857143,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000565,渝三峡Ａ,free all-A stock list; theme inferred from public name keywords,141,0.0070921985815602835,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,000566,海南海药,free all-A stock list; theme inferred from public name keywords,142,0.007042253521126761,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000567,海德股份,free all-A stock list; theme inferred from public name keywords,143,0.006993006993006993,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000568,泸州老窖,free all-A stock list; theme inferred from public name keywords,144,0.006944444444444444,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000570,苏常柴Ａ,free all-A stock list; theme inferred from public name keywords,145,0.006896551724137931,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000571,新大洲A,free all-A stock list; theme inferred from public name keywords,146,0.00684931506849315,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000572,海马汽车,free all-A stock list; theme inferred from public name keywords,147,0.006802721088435374,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000573,粤宏远Ａ,free all-A stock list; theme inferred from public name keywords,148,0.006756756756756757,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000576,甘化科工,free all-A stock list; theme inferred from public name keywords,149,0.006711409395973154,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000581,威孚高科,free all-A stock list; theme inferred from public name keywords,150,0.006666666666666667,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000582,北部湾港,free all-A stock list; theme inferred from public name keywords,151,0.006622516556291391,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000586,汇源通信,free all-A stock list; theme inferred from public name keywords,152,0.006578947368421052,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000589,贵州轮胎,free all-A stock list; theme inferred from public name keywords,153,0.006535947712418301,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,000590,古汉医药,free all-A stock list; theme inferred from public name keywords,154,0.006493506493506494,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000591,太阳能,free all-A stock list; theme inferred from public name keywords,155,0.0064516129032258064,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000592,平潭发展,free all-A stock list; theme inferred from public name keywords,156,0.00641025641025641,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000593,德龙汇能,free all-A stock list; theme inferred from public name keywords,157,0.006369426751592357,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000595,*ST宝实,free all-A stock list; theme inferred from public name keywords,158,0.006329113924050633,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,000596,古井贡酒,free all-A stock list; theme inferred from public name keywords,159,0.006289308176100629,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,000597,东北制药,free all-A stock list; theme inferred from public name keywords,160,0.00625,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000598,兴蓉环境,free all-A stock list; theme inferred from public name keywords,161,0.006211180124223602,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000599,青岛双星,free all-A stock list; theme inferred from public name keywords,162,0.006172839506172839,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,000600,建投能源,free all-A stock list; theme inferred from public name keywords,163,0.006134969325153374,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000601,韶能股份,free all-A stock list; theme inferred from public name keywords,164,0.006097560975609756,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,000603,盛达资源,free all-A stock list; theme inferred from public name keywords,165,0.006060606060606061,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
